occur_datetime,shooting_time_15min,statistical_murder,latitude,longitude,distance_to_empire
2014-04-15 02:54:00,2014-04-15 02:45:00,False,40.642218660000026,-74.09417605899995,14985.09829789873
2014-04-15 11:55:00,2014-04-15 11:45:00,True,40.853788175000034,-73.88318198199994,14502.062869985766
2014-04-17 03:23:00,2014-04-17 03:15:00,False,40.75497355600004,-73.94635517899997,3361.73935412669
2014-04-17 06:45:00,2014-04-17 06:45:00,True,40.69238790600008,-73.91513122899994,8629.455170565685
2014-04-17 16:52:00,2014-04-17 16:45:00,False,40.81593041000008,-73.94516645299996,8196.50573247269
2014-04-18 20:54:00,2014-04-18 20:45:00,False,40.63622838200007,-73.90778608299996,14127.368636144196
2014-04-19 03:00:00,2014-04-19 03:00:00,False,40.79188123000006,-73.93842250199998,6212.805594383893
2014-04-19 05:10:00,2014-04-19 05:00:00,True,40.68239691900004,-73.84008072399998,14304.169320615616
2014-04-19 06:06:00,2014-04-19 06:00:00,False,40.70004188700005,-73.92050479899996,7703.724136004592
2014-04-19 07:30:00,2014-04-19 07:30:00,False,40.70284761600004,-73.90528472099999,8469.828680152557
2014-04-19 11:00:00,2014-04-19 11:00:00,True,40.68708663800004,-73.83947249799996,14086.388052966688
2014-04-19 16:38:00,2014-04-19 16:30:00,False,40.707239816000026,-73.79272672599996,16883.324820685757
2014-04-20 01:12:00,2014-04-20 01:00:00,False,40.823179304000064,-73.86653649599998,12983.270777511849
2014-04-20 03:14:00,2014-04-20 03:00:00,False,40.86997466200006,-73.84994808599998,17649.63447957568
2014-04-20 04:40:00,2014-04-20 04:30:00,False,40.82711496400003,-73.94803187699995,9258.0996698898
2014-04-20 23:30:00,2014-04-20 23:30:00,False,40.63252818900003,-73.93366183399996,13647.447040217838
2014-04-20 23:30:00,2014-04-20 23:30:00,False,40.63252818900003,-73.93366183399996,13647.447040217838
2014-04-20 23:55:00,2014-04-20 23:45:00,False,40.83039411600004,-73.89402771499994,11895.008251411904
2014-04-22 00:50:00,2014-04-22 00:45:00,False,40.88931784400006,-73.842286012,19727.348714196214
2014-04-22 17:16:00,2014-04-22 17:15:00,False,40.81912668100006,-73.917390932,9692.068121044722
2014-04-22 17:16:00,2014-04-22 17:15:00,False,40.81912668100006,-73.917390932,9692.068121044722
2014-04-22 18:38:00,2014-04-22 18:30:00,False,40.845219800000045,-73.90844333899997,12526.103192035194
2014-04-22 19:50:00,2014-04-22 19:45:00,False,40.87499938900004,-73.86546047099995,17285.842954201526
2014-04-22 22:32:00,2014-04-22 22:30:00,False,40.67470195400006,-74.00292629399996,8372.148113463178
2014-04-24 14:00:00,2014-04-24 14:00:00,False,40.68746263400004,-73.96262127999995,7087.88829191917
2014-04-24 15:45:00,2014-04-24 15:45:00,False,40.81691600000005,-73.88663188999993,11248.634163096584
2014-04-25 01:28:00,2014-04-25 01:15:00,False,40.81359317800008,-73.94934884499997,7817.174655933404
2014-04-25 14:29:00,2014-04-25 14:15:00,False,40.689048942000056,-73.95861495499997,7019.570095281687
2014-04-25 14:32:00,2014-04-25 14:30:00,False,40.83047437800008,-73.90399482499998,11377.342014096077
2014-04-26 00:04:00,2014-04-26 00:00:00,False,40.67582683500007,-73.93045817899997,9345.459292324736
2014-04-26 00:11:00,2014-04-26 00:00:00,False,40.68034619500003,-73.93003636799993,8930.966751882746
2014-04-26 00:58:00,2014-04-26 00:45:00,False,40.81684371600005,-73.84806775099997,13819.196772981095
2014-04-26 12:43:00,2014-04-26 12:30:00,True,40.65764799100003,-73.92808486499996,11231.003925959543
2014-04-26 21:42:00,2014-04-26 21:30:00,True,40.88215723200005,-73.83191573999994,19665.349127031695
2014-04-27 16:18:00,2014-04-27 16:15:00,False,40.670167166000056,-73.91572929199998,10535.488175346767
2014-04-27 22:12:00,2014-04-27 22:00:00,False,40.82911148000005,-73.90553137999996,11178.497858544983
2014-04-28 18:46:00,2014-04-28 18:45:00,False,40.82959696200004,-73.89654735399995,11690.689636730092
2014-04-28 18:46:00,2014-04-28 18:45:00,False,40.82959696200004,-73.89654735399995,11690.689636730092
2014-04-28 21:05:00,2014-04-28 21:00:00,False,40.85872951500005,-73.90153872499997,14114.761149898766
2014-04-28 22:08:00,2014-04-28 22:00:00,False,40.87131485500004,-73.84640072399996,17956.665501131236
2014-04-29 16:56:00,2014-04-29 16:45:00,False,40.71163044200006,-73.98579991399998,4135.075342294564
2014-04-29 18:21:00,2014-04-29 18:15:00,False,40.83807137300005,-73.91820109799994,11424.806031479722
2014-04-29 22:15:00,2014-04-29 22:15:00,False,40.69244507000008,-73.96768881099996,6444.079018017788
2014-04-29 22:15:00,2014-04-29 22:15:00,False,40.69244507000008,-73.96768881099996,6444.079018017788
2014-04-29 22:15:00,2014-04-29 22:15:00,False,40.69244507000008,-73.96768881099996,6444.079018017788
2014-04-30 15:38:00,2014-04-30 15:30:00,False,40.689715154000055,-73.92244063099997,8447.92180269393
2014-05-01 15:47:00,2014-05-01 15:45:00,False,40.63068168700005,-73.97355419599995,13174.140992686614
2014-05-02 14:45:00,2014-05-02 14:45:00,False,40.691905322000025,-73.97754678999996,6363.049471846019
2014-05-02 15:44:00,2014-05-02 15:30:00,False,40.69882694000006,-73.93881791999996,6806.360504059731
2014-05-02 16:50:00,2014-05-02 16:45:00,False,40.60628976600003,-73.75421926999996,25126.185755099166
2014-05-02 20:52:00,2014-05-02 20:45:00,False,40.86476139300004,-73.88889694299996,15238.876142184185
2014-05-02 22:02:00,2014-05-02 22:00:00,False,40.85323839400007,-73.90787653099994,13320.261675714257
2014-05-02 23:07:00,2014-05-02 23:00:00,False,40.83227154700006,-73.91368284199996,11072.220679264088
2014-05-02 23:20:00,2014-05-02 23:15:00,False,40.85401989900004,-73.89701498899996,13864.558108743337
2014-05-04 01:30:00,2014-05-04 01:30:00,False,40.69975610100005,-73.92605702899994,7402.191626099576
2014-05-04 02:00:00,2014-05-04 02:00:00,False,40.81428776000007,-73.92364523699996,8947.56334687207
2014-05-04 02:35:00,2014-05-04 02:30:00,False,40.670881724000026,-73.90716905299996,10890.864733420212
2014-05-04 23:51:00,2014-05-04 23:45:00,False,40.63780404000005,-73.94237742399997,12866.62101740712
2014-05-05 00:10:00,2014-05-05 00:00:00,False,40.63578493000006,-73.89326441499996,14776.59715229214
2014-05-05 08:55:00,2014-05-05 08:45:00,False,40.82699212000006,-73.871534678,12942.32986186032
2014-05-05 18:35:00,2014-05-05 18:30:00,False,40.647536632000026,-73.89468210999996,13614.48903083513
2014-05-05 19:28:00,2014-05-05 19:15:00,True,40.68730824500005,-73.79346701799993,17564.38170186535
2014-05-06 05:07:00,2014-05-06 05:00:00,False,40.70370632200007,-73.94325706499995,6147.306556033537
2014-05-06 13:06:00,2014-05-06 13:00:00,False,40.664515470000026,-73.90659127399994,11490.446822771295
2014-05-06 15:25:00,2014-05-06 15:15:00,False,40.66753239900004,-73.86424961899996,13639.005056590984
2014-05-07 02:55:00,2014-05-07 02:45:00,False,40.81035186300005,-73.92494232599995,8529.6802412856
2014-05-07 09:33:00,2014-05-07 09:30:00,False,40.81790765800002,-73.938088167,8654.925197156444
2014-05-07 16:00:00,2014-05-07 16:00:00,False,40.81411462900007,-73.91718445799995,9259.291500708296
2014-05-07 19:00:00,2014-05-07 19:00:00,False,40.65753284800007,-73.91054985799997,11952.837856691911
2014-05-07 23:04:00,2014-05-07 23:00:00,False,40.69012912100004,-73.75641410199995,20373.770961399416
2014-05-08 18:40:00,2014-05-08 18:30:00,False,40.679988578000064,-73.90704325799999,10110.359734975733
2014-05-08 18:40:00,2014-05-08 18:30:00,False,40.679988578000064,-73.90704325799999,10110.359734975733
2014-05-08 20:40:00,2014-05-08 20:30:00,False,40.66269413400005,-73.88830693299997,12598.784784907459
2014-05-08 22:04:00,2014-05-08 22:00:00,True,40.87512714900004,-73.86649708599998,17246.594567332562
2014-05-09 04:42:00,2014-05-09 04:30:00,True,40.887212803000075,-73.83022891699994,20183.821569361946
2014-05-09 04:42:00,2014-05-09 04:30:00,True,40.887212803000075,-73.83022891699994,20183.821569361946
2014-05-09 06:45:00,2014-05-09 06:45:00,False,40.66113007200005,-73.92012900899994,11196.735610433183
2014-05-10 02:15:00,2014-05-10 02:15:00,False,40.861336866000045,-73.85758956199999,16501.979905649405
2014-05-10 15:04:00,2014-05-10 15:00:00,True,40.68620425700004,-73.76846433299994,19565.972612067148
2014-05-10 16:00:00,2014-05-10 16:00:00,False,40.818504658000045,-73.93950521399995,8659.973854926542
2014-05-11 01:16:00,2014-05-11 01:15:00,False,40.66441681700008,-73.89102344199993,12304.42381552832
2014-05-11 04:38:00,2014-05-11 04:30:00,True,40.83157733000007,-73.85095704999996,14589.143715439164
2014-05-11 18:44:00,2014-05-11 18:30:00,False,40.84664099200006,-73.91904265699996,12228.968074145016
2014-05-11 19:57:00,2014-05-11 19:45:00,False,40.69240396300006,-73.92944742599997,7848.925789250082
2014-05-11 20:54:00,2014-05-11 20:45:00,False,40.58594334500003,-73.81610192299996,23064.10975886106
2014-05-11 21:32:00,2014-05-11 21:30:00,True,40.88003808700006,-73.86236563499993,17892.893210574603
2014-05-11 23:54:00,2014-05-11 23:45:00,False,40.659356784000074,-73.92027079699993,11363.111187140865
2014-05-12 04:18:00,2014-05-12 04:15:00,False,40.88040123400003,-73.90375073499996,16165.609563635364
2014-05-12 07:05:00,2014-05-12 07:00:00,False,40.669385889000075,-73.76388332499994,20657.232604346347
2014-05-12 20:44:00,2014-05-12 20:30:00,False,40.66679493200007,-73.87572948799993,12987.74455673665
2014-05-13 15:30:00,2014-05-13 15:30:00,False,40.85742187900007,-73.90234725599998,13954.857564129004
2014-05-13 15:30:00,2014-05-13 15:30:00,False,40.85742187900007,-73.90234725599998,13954.857564129004
2014-05-13 22:37:00,2014-05-13 22:30:00,False,40.82934518200005,-73.88761548299993,12165.07142489795
2014-05-14 01:30:00,2014-05-14 01:30:00,False,40.60277623000008,-73.75011736499994,25641.577383560183
2014-05-15 04:20:00,2014-05-15 04:15:00,False,40.59586993600004,-73.78189565399998,24163.480825213766
2014-05-15 09:57:00,2014-05-15 09:45:00,False,40.672425455000045,-73.76313940199998,20571.701385208966
2014-05-15 18:00:00,2014-05-15 18:00:00,False,40.731989088000034,-73.81386930099995,14574.356818244978
2014-05-15 19:06:00,2014-05-15 19:00:00,False,40.704164168000034,-73.90750817199995,8232.030492671094
2014-05-15 19:06:00,2014-05-15 19:00:00,False,40.704164168000034,-73.90750817199995,8232.030492671094
2014-05-16 00:25:00,2014-05-16 00:15:00,False,40.82239144300007,-73.91988848999993,9868.02399869597
2014-05-16 14:37:00,2014-05-16 14:30:00,False,40.85332260600006,-73.90288916399999,13538.97150357443
2014-05-16 14:55:00,2014-05-16 14:45:00,False,40.656838623000056,-73.90938755899998,12070.223007679022
2014-05-17 01:00:00,2014-05-17 01:00:00,False,40.63898537500006,-74.17125343299993,19864.39034827032
2014-05-17 05:06:00,2014-05-17 05:00:00,False,40.90064634100003,-73.85144899799997,20300.542779261712
2014-05-17 05:46:00,2014-05-17 05:45:00,False,40.68211391400007,-73.90905666399993,9820.547145317314
2014-05-17 13:34:00,2014-05-17 13:30:00,False,40.57516741800004,-73.99802812099993,19338.179828057397
2014-05-17 13:34:00,2014-05-17 13:30:00,False,40.57516741800004,-73.99802812099993,19338.179828057397
2014-05-17 16:35:00,2014-05-17 16:30:00,False,40.65767526000008,-73.89704485399993,12578.412016369246
2014-05-17 21:17:00,2014-05-17 21:15:00,False,40.83072232800004,-73.82712605899997,16141.67145476925
2014-05-17 21:55:00,2014-05-17 21:45:00,False,40.67374939900003,-73.88340021499994,11984.44840858609
2014-05-17 22:04:00,2014-05-17 22:00:00,False,40.73469221800008,-73.81056260099997,14815.513108858731
2014-05-17 22:06:00,2014-05-17 22:00:00,False,40.863003822000046,-73.92425452099997,13701.217977414366
2014-05-17 22:50:00,2014-05-17 22:45:00,False,40.87630613400006,-73.87964663499997,16739.62120971324
2014-05-18 02:33:00,2014-05-18 02:30:00,False,40.65084857300008,-73.96191968199997,11072.387581862366
2014-05-18 06:24:00,2014-05-18 06:15:00,False,40.67342988900003,-73.95016570099993,8893.968230774894
2014-05-18 14:26:00,2014-05-18 14:15:00,False,40.85688579300006,-73.90319823699997,13867.430150030126
2014-05-18 15:40:00,2014-05-18 15:30:00,False,40.67060098900004,-73.90465617699994,11045.011501233426
2014-05-18 15:40:00,2014-05-18 15:30:00,True,40.67060098900004,-73.90465617699994,11045.011501233426
2014-05-18 17:46:00,2014-05-18 17:45:00,False,40.68335647700008,-73.88650582799994,11067.557383584235
2014-05-18 17:46:00,2014-05-18 17:45:00,False,40.68335647700008,-73.88650582799994,11067.557383584235
2014-05-19 13:43:00,2014-05-19 13:30:00,False,40.86942475700005,-73.85135603999998,17526.512293339605
2014-05-19 13:43:00,2014-05-19 13:30:00,False,40.86942475700005,-73.85135603999998,17526.512293339605
2014-05-19 14:45:00,2014-05-19 14:45:00,False,40.82372987900004,-73.90891167899997,10530.305463262177
2014-05-19 20:20:00,2014-05-19 20:15:00,False,40.66513739000004,-73.90772359,11378.876760945372
2014-05-19 21:45:00,2014-05-19 21:45:00,False,40.80723932400008,-73.93630798799995,7701.164560810607
2014-05-20 17:54:00,2014-05-20 17:45:00,False,40.69206743400008,-73.95467485299997,6821.76066555822
2014-05-20 18:16:00,2014-05-20 18:15:00,False,40.81211721100004,-73.95516975199997,7485.55796472385
2014-05-21 02:30:00,2014-05-21 02:30:00,False,40.80653857400006,-73.91891149799994,8518.485870023233
2014-05-21 08:54:00,2014-05-21 08:45:00,True,40.88526491300007,-73.84344454699993,19312.160384784587
2014-05-21 18:28:00,2014-05-21 18:15:00,False,40.83877899600003,-73.86470317999994,14260.071039030607
2014-05-21 22:30:00,2014-05-21 22:30:00,False,40.659632259000034,-73.88818973899998,12865.888992366969
2014-05-21 23:35:00,2014-05-21 23:30:00,False,40.83718566500005,-73.90798097499999,11792.36231395992
2014-05-22 00:01:00,2014-05-22 00:00:00,False,40.64968719900003,-73.89340884899997,13478.770660238908
2014-05-23 00:28:00,2014-05-23 00:15:00,False,40.690211830000074,-73.94527569499996,7342.795961872087
2014-05-23 17:54:00,2014-05-23 17:45:00,False,40.67125355700006,-73.926714754,9943.621322908539
2014-05-24 02:42:00,2014-05-24 02:30:00,False,40.68913742500007,-73.93178815899995,8029.5126726361395
2014-05-24 18:48:00,2014-05-24 18:45:00,False,40.67289722900006,-73.76896791299998,20103.147200595387
2014-05-24 18:48:00,2014-05-24 18:45:00,False,40.67289722900006,-73.76896791299998,20103.147200595387
2014-05-24 22:14:00,2014-05-24 22:00:00,False,40.64134611000002,-74.08682975699996,14693.222758252754
2014-05-25 00:21:00,2014-05-25 00:15:00,False,40.674938232000045,-73.86606841499997,12988.260388577946
2014-05-25 06:17:00,2014-05-25 06:15:00,True,40.663055175000075,-73.92364037299996,10865.8524529535
2014-05-25 16:14:00,2014-05-25 16:00:00,False,40.84524778900004,-73.88295527099997,13761.576861749878
2014-05-25 21:25:00,2014-05-25 21:15:00,False,40.67553954500005,-73.90161742599997,10783.842686314832
2014-05-25 22:10:00,2014-05-25 22:00:00,False,40.69916595000007,-73.79206818499993,17204.394909911643
2014-05-25 22:10:00,2014-05-25 22:00:00,False,40.69916595000007,-73.79206818499993,17204.394909911643
2014-05-25 23:55:00,2014-05-25 23:45:00,False,40.65178248800004,-73.88545585999998,13691.032804853092
2014-05-26 01:20:00,2014-05-26 01:15:00,False,40.67583105800002,-73.75296751699993,21207.25061747092
2014-05-26 01:20:00,2014-05-26 01:15:00,True,40.67583105800002,-73.75296751699993,21207.25061747092
2014-05-26 01:20:00,2014-05-26 01:15:00,True,40.67583105800002,-73.75296751699993,21207.25061747092
2014-05-26 01:20:00,2014-05-26 01:15:00,False,40.67583105800002,-73.75296751699993,21207.25061747092
2014-05-26 02:30:00,2014-05-26 02:30:00,False,40.67488192700006,-73.92751064699996,9561.289713727718
2014-05-26 06:43:00,2014-05-26 06:30:00,False,40.84993293200006,-73.90562108999995,13097.55426421087
2014-05-26 22:05:00,2014-05-26 22:00:00,False,40.63578493000006,-73.89326441499996,14776.59715229214
2014-05-26 22:05:00,2014-05-26 22:00:00,False,40.63578493000006,-73.89326441499996,14776.59715229214
2014-05-26 22:48:00,2014-05-26 22:45:00,False,40.70845100500002,-73.93941256899996,5931.383250272343
2014-05-27 00:25:00,2014-05-27 00:15:00,False,40.702322012000025,-73.82409204699997,14545.335634106656
2014-05-27 02:10:00,2014-05-27 02:00:00,False,40.81308955900005,-73.95797833099994,7511.204760437194
2014-05-27 02:29:00,2014-05-27 02:15:00,True,40.645010092000064,-74.00863538199997,11707.438352270585
2014-05-27 03:30:00,2014-05-27 03:30:00,False,40.86559005800007,-73.92219168099997,14033.021693004901
2014-05-27 04:53:00,2014-05-27 04:45:00,False,40.61652927200004,-73.92810214799994,15483.611035191887
2014-05-28 00:35:00,2014-05-28 00:30:00,False,40.68090044500008,-73.87136722999996,12224.851853888056
2014-05-29 19:32:00,2014-05-29 19:30:00,True,40.67148788700007,-73.93921948499997,9439.57588317561
2014-05-30 20:28:00,2014-05-30 20:15:00,False,40.641279835000034,-73.95639455799994,12205.540719469927
2014-05-30 20:28:00,2014-05-30 20:15:00,False,40.641279835000034,-73.95639455799994,12205.540719469927
2014-05-30 23:30:00,2014-05-30 23:30:00,False,40.77544406200008,-73.93300361299998,5316.113601075211
2014-05-31 06:22:00,2014-05-31 06:15:00,False,40.66692898300005,-73.89560852899997,11841.87229386951
2014-05-31 10:45:00,2014-05-31 10:45:00,False,40.68773229400006,-73.93749012499995,7903.022576056297
2014-05-31 17:00:00,2014-05-31 17:00:00,False,40.814803479000034,-73.95628448399998,7736.795365035039
2014-05-31 20:09:00,2014-05-31 20:00:00,False,40.67349240900006,-73.93486707499994,9397.544577471761
2014-05-31 20:09:00,2014-05-31 20:00:00,False,40.67349240900006,-73.93486707499994,9397.544577471761
2014-05-31 20:14:00,2014-05-31 20:00:00,False,40.69022360400004,-73.96027858599997,6851.3667156182055
2014-05-31 21:55:00,2014-05-31 21:45:00,False,40.69280105100006,-73.93251734399996,7660.244536877193
2014-05-31 23:00:00,2014-05-31 23:00:00,False,40.66910183600004,-73.89710291699998,11575.624263701251
2014-05-31 23:00:00,2014-05-31 23:00:00,False,40.63242375600004,-73.88404548799997,15510.294758058137
2014-05-31 23:00:00,2014-05-31 23:00:00,False,40.66910183600004,-73.89710291699998,11575.624263701251
2014-06-01 00:15:00,2014-06-01 00:15:00,False,40.81620584400008,-73.89600119299996,10622.677804592464
2014-06-01 01:40:00,2014-06-01 01:30:00,False,40.66022489200003,-73.89674176099999,12366.473428988094
2014-06-01 02:00:00,2014-06-01 02:00:00,False,40.67602127400005,-73.88127438199997,11940.883128559452
2014-06-01 05:26:00,2014-06-01 05:15:00,False,40.67875679700006,-73.793994189,17916.93329691225
2014-06-02 17:45:00,2014-06-02 17:45:00,True,40.689622026000045,-73.96014935699996,6918.3576977960765
2014-06-02 21:54:00,2014-06-02 21:45:00,False,40.676027273000045,-73.94853220099996,8670.69732417648
2014-06-02 23:34:00,2014-06-02 23:30:00,False,40.67322433700008,-73.89138126799998,11553.71672753657
2014-06-03 02:45:00,2014-06-03 02:45:00,False,40.80037966700007,-73.95078988499995,6432.767581581317
2014-06-03 04:20:00,2014-06-03 04:15:00,False,40.65126096500006,-73.94962118899997,11259.88184518557
2014-06-03 18:52:00,2014-06-03 18:45:00,False,40.81269978300002,-73.95312848899994,7606.242379182403
2014-06-04 18:54:00,2014-06-04 18:45:00,False,40.66833196100004,-73.89690336599993,11652.098102809348
2014-06-04 22:23:00,2014-06-04 22:15:00,False,40.807382407000034,-73.94051072899998,7530.791440518937
2014-06-04 22:23:00,2014-06-04 22:15:00,False,40.807382407000034,-73.94051072899998,7530.791440518937
2014-06-04 22:49:00,2014-06-04 22:45:00,True,40.85712083200008,-73.89051339899999,14451.772601302473
2014-06-04 22:49:00,2014-06-04 22:45:00,False,40.85712083200008,-73.89051339899999,14451.772601302473
2014-06-04 22:49:00,2014-06-04 22:45:00,True,40.85712083200008,-73.89051339899999,14451.772601302473
2014-06-04 22:49:00,2014-06-04 22:45:00,False,40.85712083200008,-73.89051339899999,14451.772601302473
2014-06-04 23:29:00,2014-06-04 23:15:00,False,40.69065484200007,-73.90804256199993,9184.724777143836
2014-06-04 23:45:00,2014-06-04 23:45:00,False,40.65829389500004,-73.90542006099997,12116.308781221884
2014-06-04 23:45:00,2014-06-04 23:45:00,False,40.65829389500004,-73.90542006099997,12116.308781221884
2014-06-05 18:20:00,2014-06-05 18:15:00,False,40.66429272600004,-73.88626454499996,12577.887146472971
2014-06-05 18:20:00,2014-06-05 18:15:00,False,40.66429272600004,-73.88626454499996,12577.887146472971
2014-06-06 08:30:00,2014-06-06 08:30:00,False,40.74784555200006,-73.99477916399997,795.1090940766322
2014-06-06 09:13:00,2014-06-06 09:00:00,False,40.83940978800007,-73.85871234599993,14671.800002232023
2014-06-06 20:36:00,2014-06-06 20:30:00,True,40.63584491100005,-74.16509033699998,19678.5519885184
2014-06-07 03:15:00,2014-06-07 03:15:00,False,40.72703629900008,-73.78762623199998,16840.387556325393
2014-06-07 03:50:00,2014-06-07 03:45:00,False,40.80802051900002,-73.94912483299998,7258.201738300749
2014-06-07 04:56:00,2014-06-07 04:45:00,False,40.84728122100006,-73.90733561099995,12770.510408724975
2014-06-07 04:56:00,2014-06-07 04:45:00,False,40.84728122100006,-73.90733561099995,12770.510408724975
2014-06-07 18:24:00,2014-06-07 18:15:00,True,40.86071568800003,-73.89924873799998,14402.470035238477
2014-06-07 20:58:00,2014-06-07 20:45:00,False,40.84266605300007,-73.88894807499997,13223.50834733523
2014-06-07 22:24:00,2014-06-07 22:15:00,False,40.81418101000003,-73.92121337399993,9058.611335129373
2014-06-08 00:53:00,2014-06-08 00:45:00,True,40.68846608500007,-73.93763524899998,7826.694511563598
2014-06-08 00:53:00,2014-06-08 00:45:00,False,40.68846608500007,-73.93763524899998,7826.694511563598
2014-06-08 00:53:00,2014-06-08 00:45:00,True,40.68846608500007,-73.93763524899998,7826.694511563598
2014-06-08 00:53:00,2014-06-08 00:45:00,True,40.68846608500007,-73.93763524899998,7826.694511563598
